wordnet_id,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit
n02690373,938,1,1300,39.82308004303377,0.0,0.0,1,1300,0.9395790696144101,,0.0
n02692877,1053,4,1300,35.394898935277894,12.113250484158169,0.7377403209764509,4,1300,0.7478586118668313,0.4378595053889864,-1.1266035351011492
n02699494,2940,34,1300,34.42243337647297,13.47198238615843,0.5896705515884113,34,1300,0.7134563780992343,0.3569470416951242,-1.071364469450983
n02701002,3124,115,1300,34.685190158987815,10.358445608800881,0.7441812649394522,115,1300,0.8725142800937525,0.25890815075989,-2.1990344861215982
n02704792,2557,50,1300,33.600961844489554,10.053637468636298,0.27573054897911026,50,1300,0.8460744412988421,0.27872182691323416,-1.900811623789409
n02708093,1679,24,1292,28.212361072740066,10.027739457080276,0.5353256529897841,24,1292,0.632003841300805,0.37698444828302985,-0.48040075715906566
n02727426,5761,91,1300,40.1710468200617,11.8953053613835,0.12127361641999139,91,1300,0.7623478602310947,0.33107887429620003,-1.2393460521708755
n02730930,1769,280,1300,26.761300693905397,9.84430054750568,1.0471455992457979,280,1300,0.3162605775150166,0.37605795748256277,0.9223927654139717
n02747177,1651,47,1300,28.17517738616931,10.468197842548483,1.1615993772058621,47,1300,0.533316535843001,0.4176448776356939,0.02922550612613921
n02749479,2822,261,1300,30.99872076320649,9.222035524789932,0.8306720476649844,261,1300,0.871093899341678,0.27858216230586663,-2.2792086389851454
n02769748,1478,41,1300,28.331695398232885,7.983474842230846,1.2867544234915824,41,1300,0.5364033006495088,0.44108519196109003,-0.13267957322481308
n02776631,4830,127,1300,33.135782869529365,13.239486706740022,0.6300095406834924,127,1300,0.569906453052022,0.4151542397699019,-0.2362995634825145
n02777292,8801,516,1300,23.54945104975308,10.200052883266665,0.9514464529552414,516,1300,0.541190745443459,0.3635792166916675,-0.10099015342887763
n02782093,2767,69,1300,27.185682707799884,9.72647004539331,0.7220099001047031,69,1300,0.5386663654927106,0.3863111119493124,-0.17077771589211288
n02783161,834,3,1236,20.31566081834624,1.7146984722661618,0.4100921900508496,3,1236,0.067849487376709,0.07928301487978337,0.6806103886144814
n02786058,1793,290,1300,22.13436324906692,10.276981895541692,0.9578751108596412,290,1300,0.5178372859914687,0.40180046026779814,-0.038148948171791486
n02787622,4314,617,1300,37.624324337406016,13.607820916118994,0.3666563427071516,617,1300,0.8029179047539183,0.3426879251739585,-1.537969977561341
n02788148,1413,12,1300,28.070622259195886,8.022417232196652,1.4867580045835098,12,1300,0.769373807823285,0.38307232728992774,-1.3338816628730144
n02790996,4152,377,1300,31.263990966721824,8.602076462779271,0.656680287814921,377,1300,0.7975555734019674,0.3380185729226415,-1.5014897530012568
n02791124,2469,128,1300,36.17496860140669,13.659321491145697,0.3791511263176681,128,1300,0.8306222917090051,0.3058729942923397,-1.7368114352919322
n02791270,4376,513,1300,37.25970810911237,15.341934759704143,0.3484944840003371,513,1300,0.8839987811412784,0.2570529623888311,-2.4675605998799695
n02793495,1107,2,1300,22.556428042158643,3.578351477606759,0.0,2,1300,0.495377510786056,0.11548830762548992,0.0
n02794156,1686,24,1199,27.558507171138558,8.82141349205032,1.2614260137738953,24,1199,0.7331920797005292,0.34509592863236505,-1.038600372707792
n02795169,2489,41,1300,33.49118383334921,9.314161132507886,0.19836351883607184,41,1300,0.6420226541415943,0.35363285149552076,-0.44254647633468513
n02797295,2743,190,1300,29.141328629067118,12.847403431130768,0.5015706752929763,190,1300,0.6891909721062367,0.3715100425456006,-0.7991700638296658
n02799071,3197,179,1300,26.54313214897978,8.313619714853072,0.29997507352708125,179,1300,0.8241863596128224,0.2930422264486552,-1.7413065123513822
n02802426,13379,726,1300,24.958902540075155,6.824604075265028,0.9454452675341611,726,1300,0.8042587033311318,0.30824482215103594,-1.5695620876213898
n02804414,2328,193,1300,22.917736623935095,12.027842564579888,1.0524102136537612,193,1300,0.672465664450407,0.3261925960317098,-0.7448907992592029
n02804610,6276,1069,1300,31.177677277821562,11.947759721945461,0.7766269064244548,1069,1300,0.719329204178137,0.3850463098460234,-0.9392675733371542
n02807133,6048,911,1300,25.992970813902694,9.720102225610146,0.9870703650263487,911,1300,0.5951788634677493,0.4031485878575164,-0.3378749815550476
n02808304,1778,416,1300,20.695879159456695,10.174689122680677,1.3889161411727327,416,1300,0.43177534333741374,0.3451224317715366,0.3057027529472588
n02808440,1861,296,1300,21.505703791084393,9.37419826015261,1.0141439181660459,296,1300,0.4640620028532445,0.3874412404403853,0.1527230100613911
n02814533,2035,17,1300,30.469070641995092,8.886895307159628,0.5685412983240599,17,1300,0.6318592593512111,0.4109461911737263,-0.5475836059977004
n02814860,1546,10,1300,39.1251941333135,13.227783109859473,0.24061606297167848,10,1300,0.5875418797135349,0.3845620898379522,-0.4171263215304936
n02815834,1213,54,1300,28.313069908662083,9.28992085123069,1.0993809063523357,54,1300,0.6963708412195379,0.3892833831687956,-0.8737146227373973
n02817516,6185,420,1209,30.193114799565876,10.985922527884588,1.4112157341853626,420,1209,0.7374671422948481,0.35957624194548615,-1.0625582747894253
n02823428,3296,63,1300,31.133904524548885,12.141679795115733,0.40774813549772143,63,1300,0.7935899858961678,0.31941094848885343,-1.475583317007052
n02823750,2137,123,1300,32.405088385453155,9.368485663535383,0.6174878413849828,123,1300,0.7270072417445402,0.37407694503203875,-1.0029543825087948
n02825657,1775,55,1300,31.722990305021643,10.656633128436962,0.9751879068680843,55,1300,0.5312853231602769,0.41737245188752564,-0.06314437164899411
n02834397,2019,139,1300,20.496785628886002,12.02477300226887,1.3557181270330523,139,1300,0.6310793450939727,0.34665919230421277,-0.6133909283495073
n02835271,5091,422,1300,33.68422682173496,8.793861855017111,0.6928884925261883,422,1300,0.637016132051319,0.4174756407031003,-0.523891157677624
n02837789,3940,1093,1300,24.882950124792018,5.296957718580844,1.190862213654908,1093,1300,0.18688311556026926,0.30196565965484157,1.8764874488121643
n02840245,1134,14,1300,32.20275845210837,14.437911221318714,0.6832252550425603,14,1300,0.5507638151092185,0.4203613515663847,-0.11640583348630677
n02841315,2812,180,1300,31.873204303262128,13.110054109414467,0.7458318758273678,180,1300,0.6745824682991948,0.38038074530820115,-0.7539102056981014
n02843684,1646,17,1300,34.42961255670337,20.9588143363216,0.14371486219169358,17,1300,0.4401645266505722,0.36403267550968993,0.4920624394131126
n02859443,1497,1,1300,53.786550938331004,0.0,0.0,1,1300,0.628977179527282,,0.0
n02860847,5084,355,1300,30.222892457735224,9.613201900419098,0.44151479207584404,355,1300,0.7346812216669948,0.35027392249029293,-1.021970428670781
n02865351,1302,121,1300,38.25358070444219,17.2000461131202,0.4476843955839586,121,1300,0.6971183845336538,0.40478824308355044,-0.86213635906206
n02869837,2356,647,1300,22.20791992713187,12.240710041807569,1.5881777757930384,647,1300,0.3057594812653992,0.32176845229507395,0.9558434435762966
n02870880,1638,45,1300,30.864386410566684,12.746188054211151,0.6319379844772912,45,1300,0.6439976021233529,0.4236062187734123,-0.5494334605273944
n02871525,3572,178,1300,34.7388533512215,12.415617926428643,0.6775827632000405,178,1300,0.6779693952340399,0.40635547231601915,-0.735110402228938
n02877765,4052,102,1300,29.500367057270594,9.895771023790036,0.9948005779742266,102,1300,0.5809934549444516,0.3804307112403123,-0.24376670686438034
n02879718,4218,400,1300,31.698053483840557,12.420424814863946,0.8162547226599308,400,1300,0.7732932058320146,0.3442918240079419,-1.3120181161504496
n02883205,3351,1205,1300,30.731948332296145,12.450553345396958,0.7994974072123325,1205,1300,0.8167042853519378,0.32875198875621525,-1.6101909092655529
n02892201,1146,26,1300,43.252743336180636,12.360542506597552,-0.6051494137461632,26,1300,0.8919311160078413,0.23474646603586805,-2.257639811793915
n02892767,2243,561,1300,25.030235028241634,5.628040377385319,1.900286242159362,561,1300,0.16157643422949178,0.27377025818493456,2.162726616658599
n02894605,1718,12,1300,30.28717633329315,12.036416733488739,0.15137134267614927,12,1300,0.6653358072896175,0.41365653984472633,-0.8492696957127954
n02895154,2391,156,1300,32.28471820404,11.692957621945439,0.37728680332642184,156,1300,0.6792002645245069,0.39317252643060874,-0.7255205320534113
n02906734,1724,115,1300,27.141954449527425,11.690895238127933,0.8784851499366009,115,1300,0.577179833191811,0.3912839021164462,-0.2673327971419087
n02909870,1998,127,1300,20.85786177052027,11.553348037361081,1.6396476987252326,127,1300,0.5672288416466841,0.4012335990961826,-0.2373389426422072
n02910353,2068,27,1300,31.215708242795795,8.972001242477273,1.0314230000412952,27,1300,0.5684284071213803,0.44096172541460765,-0.26772925170922074
n02916936,1761,300,1176,32.186674791613484,9.583185133860914,0.501580624900842,300,1176,0.878279294025463,0.25645394948911043,-2.294282686750629
n02917067,2372,76,1300,28.888735318062356,9.591504213392966,0.2432759334197244,76,1300,0.6921138965500221,0.4030132286377957,-0.8065460335595649
n02927161,8538,297,1300,33.89614030081264,11.615252529592677,0.5762823123493668,297,1300,0.7086536911259769,0.372793751130032,-0.8980539206491293
n02930766,2259,26,1300,39.7246105297577,12.843557140750255,0.25725417713690396,26,1300,0.890189287252724,0.24790992540326706,-2.6117872000914346
n02939185,2737,80,1300,31.429800853413223,13.585393775986974,0.6426066089067278,80,1300,0.5061050886637528,0.4113825395321724,0.03673420271838717
n02948072,3831,385,1300,23.47698830016469,10.638506137305221,1.350266824635861,385,1300,0.5756647741930047,0.39155762900762375,-0.29572370625147376
n02950826,2583,52,1300,31.891544149528382,10.561595681720778,0.6038980311836241,52,1300,0.7300944789581428,0.3718950254070902,-1.0204647478724762
n02951358,3777,308,1300,29.279064205460973,10.697841826578626,0.6922002268249723,308,1300,0.6580404717181866,0.38877577888874587,-0.5766728037084996
n02951585,1265,25,1300,29.526357843163726,8.609914419774926,1.0822417068763377,25,1300,0.6874188580363985,0.4244627424025183,-0.8877155807553583
n02963159,1476,364,1300,28.039234262049884,10.201729727565857,1.1617196044146676,364,1300,0.21434539768385527,0.329720607160099,1.5607258132911466
n02965783,2876,98,1300,26.19839981156665,8.171713189504425,1.408604700532119,98,1300,0.6158295924340522,0.40710447732892746,-0.46974609980780874
n02966193,9567,608,1300,23.45266206374175,11.715853504682027,0.9255280336301314,608,1300,0.47520985572114793,0.3698372742167785,0.18319886734244556
n02966687,1507,8,1300,36.046312225911066,10.964173450112256,0.8381427466004621,8,1300,0.3117875959724184,0.3506236440496679,0.9203913684819802
n02971356,1537,62,1300,25.435089044013026,12.401914491827993,1.034094352268633,62,1300,0.5613211616948843,0.3986415717068643,-0.15608648508901765
n02974003,2401,15,1300,28.88774902140054,9.080111552726454,1.6433242690368217,15,1300,0.7186670329421755,0.38943925377963934,-1.1842330600883775
n02977058,1924,131,1300,32.019713126244895,10.605629313561575,0.7996578020986549,131,1300,0.622610340762229,0.4204798007271613,-0.47011171978988353
n02978881,1662,19,1186,30.476543879477934,8.316181338472145,0.36652940384341515,19,1186,0.7607345934957263,0.35860297218160825,-1.1407907057108873
n02979186,1314,18,1300,30.537304136260204,11.865393973090923,0.8477044412107548,18,1300,0.6947916893081528,0.39248905606547746,-0.6958767440206184
n02980441,1849,2,1300,25.97318533803218,8.717138285711826,0.0,2,1300,0.5159954205155366,0.4802379979889704,-4.4300200285287773e-16
n02981792,1207,13,1300,25.400874039286307,4.943386396782189,-0.09523952659112869,13,1300,0.5638978351265761,0.41315199561770555,-0.18292437903501793
n02988304,1749,20,1300,21.745149648154232,8.6293330288399,0.8536078122756626,20,1300,0.5585679597221309,0.36452495291393466,-0.14042887469396778
n02992211,5415,770,1300,28.210045681311172,10.240549479090928,0.8796562880834097,770,1300,0.5918717872284881,0.4112989740746254,-0.2997643070612559
n02992529,2146,223,1300,27.889699052952995,10.739986416441024,1.2196440025176736,223,1300,0.5525050825604354,0.42484352207093257,-0.15158990172291187
n02999410,2856,34,1300,30.34016775331958,10.877759990038918,-0.0421901994102463,34,1300,0.591173777260872,0.39100544489621314,-0.29150611522140335
n03000134,4191,27,1300,28.65648135597159,10.824364113969262,0.9728565532641157,27,1300,0.576337956599201,0.4223156324414508,-0.28276864390001905
n03000247,4174,498,1300,31.651364690128155,11.014934565703834,0.4809811913520978,498,1300,0.734877915939327,0.38063583881029545,-1.0117626363461758
n03000684,2560,166,1194,35.129026249337166,10.472745966656708,0.37609497378431805,166,1194,0.7776306056885988,0.358959630872656,-1.3224377163661782
n03014705,1490,21,1300,22.243100854754847,13.77482754401703,0.9849030515936659,21,1300,0.5840704489854117,0.3671161469381043,-0.24792805910330232
n03016953,782,1,1300,29.42497827379475,0.0,0.0,1,1300,0.20724079012870703,,0.0
n03017168,1748,39,1300,32.9567134223623,12.835595149705378,-0.03213342777342341,39,1300,0.6541533061685276,0.4037924419515865,-0.5987216135783404
n03018349,1981,23,1300,35.938077390463825,13.094410416524205,-0.03255030087507351,23,1300,0.4789856973549591,0.4067992474834904,0.09590598697473937
n03026506,1823,97,1300,27.027258196890045,15.120574052849868,1.2518624773298157,97,1300,0.5041660884078396,0.41582189147392606,0.05727882270744196
n03028079,1917,6,1300,37.15902512281355,9.864929181923605,0.1435493694802713,6,1300,0.7736699730157847,0.2659674765159816,-1.461999218661146
n03032252,2696,36,1300,25.927247327081716,11.592896398120669,1.1078053752227488,36,1300,0.5587713876092387,0.39700484514745676,-0.20921633982488572
n03041632,1483,132,1067,31.840253919635614,9.893435117629128,0.6972840736987687,132,1067,0.6713869283822446,0.42520479820230017,-0.6953855133662806
n03042490,1806,22,1300,31.217058600965938,11.431673052761367,0.01800173772898792,22,1300,0.525568436799486,0.4430737816218175,0.07189419718293467
n03045698,1760,413,1029,28.11665817581594,10.430451408902236,0.8163087254913146,413,1029,0.44489056322854376,0.4227625989326313,0.33783588310890317
n03047690,2735,70,1300,28.28280429079239,10.263383427912327,0.7680279044880695,70,1300,0.4990575622501114,0.4088308143049896,0.12910144677650306
n03062245,1298,63,1154,29.54283877573297,8.526476223027482,0.8713711115677575,63,1154,0.6912064086091478,0.41545416443120087,-0.820661501014464
n03063599,1907,82,1300,34.19638976761882,11.992726576562434,0.6050917600110991,82,1300,0.631096127868925,0.42943961684025406,-0.5009339738669033
n03063689,1818,25,1300,32.21901846777427,9.988903362125116,0.11737434951377575,25,1300,0.6837250077538186,0.4066982054463138,-0.8146376680608591
n03065424,1905,5,1300,29.017398264096123,9.745217396669299,0.4761045962230869,5,1300,0.46732419133186304,0.4838536943018126,0.3992235832202589
n03075370,1466,8,1216,29.222524640484608,11.591307968516869,1.4278776639383142,8,1216,0.5723801495041692,0.40934773513264666,-0.3413247875082872
n03085013,2900,29,1300,21.157463101616546,10.59135666397495,0.9029531953531531,29,1300,0.6211062701868596,0.39166843573522325,-0.4520942878041082
n03089624,6292,192,1300,26.858531071776813,10.790220902877204,0.8380436599488976,192,1300,0.5081760537335257,0.4035223571008992,0.029697261709425198
n03095699,1776,4,1300,39.14754461919277,13.379241843658818,-0.11197641738813881,4,1300,0.935767769813537,0.06780556721417513,-0.6167955658935614
n03100240,2050,31,1300,32.55378494496971,9.932608107041455,0.3930122697864359,31,1300,0.6351417262227302,0.43086822288390875,-0.5519390531094169
n03109150,1434,28,1300,35.89299099629384,13.844975082704272,0.8436865817554675,28,1300,0.7271481000685264,0.391632616133167,-1.1262806074925285
n03110669,4950,638,1300,33.49285826450318,11.843428528887527,0.6293485495979577,638,1300,0.8589745180087954,0.28556425273905833,-2.1022178003560033
n03124043,1827,96,1300,29.2829110504982,12.341149085607512,0.6903247910487288,96,1300,0.5079564593737204,0.4368958398665754,0.028255318647528907
n03124170,3709,892,1300,29.60734039664097,13.182119684264261,0.643485802995335,892,1300,0.6365827519790895,0.4300495170057486,-0.5424867714713685
n03125729,1767,141,1300,21.88208702656412,11.909204164943285,1.2998384693819065,141,1300,0.6355195116146021,0.3392574541297429,-0.5403272210808298
n03126707,1834,14,1300,33.86893664850731,12.749748962891958,-0.2405810450292382,14,1300,0.7797984377081901,0.33560657327291843,-1.3431987754068198
n03127747,2914,210,1300,30.16444827964019,10.475674402363397,0.23326147839413566,210,1300,0.6981631894016613,0.3719722011370763,-0.8384145927382772
n03127925,1659,27,1300,35.95089840802884,12.487539868970368,0.7263010175071066,27,1300,0.7340531381519716,0.3982179785642974,-1.109817015318263
n03131574,1723,204,1300,17.139021671078776,9.442154600876608,1.4708552126053454,204,1300,0.6340075329827214,0.3163836364281681,-0.5480650375592979
n03133878,2102,72,1187,28.30109262777307,11.748717308678486,0.8993516938418973,72,1187,0.4264902368854055,0.42336348192299095,0.35424630564992804
n03134739,2045,170,1300,29.1798985188186,10.260698063789027,0.5630787004598256,170,1300,0.7047617484185402,0.3851111067193775,-0.9101293032221441
n03141823,3568,658,1300,30.935914602438807,12.002752119342476,1.0327898173259826,658,1300,0.6412996216535587,0.4175618035419625,-0.5248047999287992
n03146219,2549,117,1300,33.80503409461092,10.51533240130971,0.3872950674917102,117,1300,0.8625525326555609,0.2725097639417151,-2.215872607731138
n03160309,1706,14,1300,27.474918107353197,9.677536908651247,-0.09838705482395733,14,1300,0.26758270371439163,0.3652480135180946,1.138588501610037
n03179701,2595,55,1300,28.649100103599242,11.749574627686691,0.8325356758493159,55,1300,0.6528772394934836,0.4099452646608357,-0.5983388866750172
n03180011,2442,38,1300,29.47683839130531,10.271082604889362,0.7364311434032811,38,1300,0.5959978808991999,0.462443171223396,-0.35233517526808295
n03187595,2434,60,1300,27.633477168660534,10.51730533144716,1.3392148129341583,60,1300,0.550501851101095,0.40911428926041243,-0.1959102276854013
n03188531,2565,454,1300,19.072114472986485,9.613544100440281,1.5662108330867046,454,1300,0.5634361192161451,0.3378352229602171,-0.20830123965050065
n03196217,1700,16,1300,28.729698704508905,9.032352745416695,0.03605965188652385,16,1300,0.6920382019598033,0.3532108714787189,-1.063385583222646
n03197337,1223,34,889,27.30388870689543,4.9965503751360085,0.8044539873331222,34,889,0.6050743279869062,0.4035903055318257,-0.31447548422155447
n03201208,2031,41,1300,39.8388194853047,15.60183714854713,0.05515559166721658,41,1300,0.6141297130266247,0.3831139717086177,-0.39324527246498164
n03207743,2418,1,1300,35.24184162628879,0.0,0.0,1,1300,0.8525034189224241,,0.0
n03207941,1747,127,1300,23.305215992373185,13.407895864809658,1.0685867092732007,127,1300,0.5175538828787134,0.36720463242444185,-0.018180628858425626
n03208938,3041,11,1300,35.293969734977914,9.891008329341377,0.6470885164338648,11,1300,0.7856978394768451,0.16885946343430078,-0.7893799095172193
n03216828,1171,5,1211,35.797607264069505,14.416193222169575,-0.49588528112109825,5,1211,0.9272247672080989,0.10910079978728256,-1.2613185263692057
n03218198,4391,114,1300,31.635206431569067,9.238104611173906,0.8186349452311821,114,1300,0.7197943973812485,0.36004437783135385,-0.9671351917688621
n03220513,2295,12,1300,29.31570102243973,9.022217078473917,0.4245141802379372,12,1300,0.6728922786811985,0.39634664291410615,-0.7248046922447278
n03223299,1513,23,1300,35.287007437934406,13.106620341688634,0.5147899373946783,23,1300,0.6006028586593655,0.463709203099207,-0.3253250820649973
n03240683,1320,21,1300,37.00752022275919,8.668687162888368,0.33401403442217237,21,1300,0.8784604711191993,0.29679772300853496,-2.0514723649525113
n03249569,4965,328,1300,30.578081335875172,13.077276563501322,0.6108338731110544,328,1300,0.7827892108432087,0.34166665183047074,-1.3911988702823905
n03250847,3073,476,1300,26.192020970626142,8.915433589216644,0.6932032381292728,476,1300,0.7175130658504696,0.38153773220401954,-0.9504470076414513
n03255030,3561,290,1300,28.751087862323363,9.027829438543781,0.8084346791601963,290,1300,0.6570831033200472,0.41390978663888384,-0.6350793649408749
n03259280,3425,103,1300,35.831234463346526,13.350408185370348,0.08144739694515664,103,1300,0.7235625036042723,0.366935673259119,-1.0090276261015327
n03271574,1906,36,1300,28.435483213604183,10.943459077257305,1.1038181800746785,36,1300,0.7296237972978913,0.32629243897936094,-1.0349456812925182
n03272010,2699,189,1300,29.330968481729837,10.650697140056748,1.1738978915809166,189,1300,0.8067193445281453,0.3341211850373201,-1.5230800412966334
n03272562,2342,1,1300,41.866325515422886,0.0,0.0,1,1300,0.9984880685806271,,0.0
n03290653,1530,17,1300,32.71163990206791,13.031094327528699,0.01739058857384769,17,1300,0.6091087440795755,0.38006473931541057,-0.36579038533947744
n03291819,1537,25,1300,20.321293323106637,8.909820787672032,0.5648312380913205,25,1300,0.5664635672792788,0.37119601349616715,-0.15907282562103423
n03297495,1157,19,1136,29.776323970720576,10.259287098777495,0.39168467965848414,19,1136,0.662144391307313,0.417087266772751,-0.7472908881512099
n03314780,1424,50,1153,25.823624178780435,7.805121532052096,1.2340534145270692,50,1153,0.3047889837296676,0.36617611673845496,0.9138853397295045
n03325584,4346,1023,1300,28.55216701199051,9.788057179560536,1.0152664403645495,1023,1300,0.3768749868379809,0.4048204479807342,0.6325728571562225
n03337140,979,19,1300,27.72365010976865,8.745819170197615,1.5823876789312912,19,1300,0.638583461276108,0.44402541563471215,-0.5277928961352755
n03344393,1879,22,1300,36.01957178752403,13.06366913436325,-0.3075116722046731,22,1300,0.7851823510771446,0.3347691074360119,-1.4083248083818491
n03345487,3388,70,1300,29.799247888285677,10.370756089639016,0.12740004566075955,70,1300,0.8558456211749993,0.24966094233855043,-2.155074703614882
n03347037,1788,8,1300,34.02828513479935,17.362515178198315,0.9068610312200969,8,1300,0.35544029925949827,0.35316691551040336,0.7387183303948102
n03355925,1326,27,1300,30.608178142913616,11.107411013860448,0.7432201840015159,27,1300,0.7806854030738272,0.3750420737271702,-1.4037706248566861
n03372029,4069,860,1300,32.169393049914476,12.333872141471964,0.6984432658730737,860,1300,0.6336160721655304,0.4200342969501272,-0.5170010017313991
n03376595,1602,48,1300,29.02834952060756,13.523362138023066,0.6551408300987074,48,1300,0.7107705452168976,0.375764906123894,-0.896289967934671
n03379051,6197,302,1300,28.662974072739843,9.048658649333273,0.6535119811074714,302,1300,0.7909391417433288,0.2898454402474746,-1.5279082373926145
n03384352,3046,86,1300,32.936950043747515,10.451073523874198,0.7419890709190299,86,1300,0.9083146338112822,0.22322484464817635,-2.954181957144669
n03388043,2450,30,1300,26.66647722234263,11.655715163890738,0.9005536411406773,30,1300,0.5404907279027001,0.3974337122017639,-0.175982426465476
n03388183,1013,7,1300,31.10151855626115,5.5358813938495866,1.5082046042343498,7,1300,0.5777388861668958,0.4582992215372673,-0.31568221226693965
n03388549,1827,24,1300,32.10340995138916,9.88222945000959,1.0294357305672313,24,1300,0.4030977751244787,0.41374152384832513,0.5301042308347339
n03393912,1795,3,1300,34.16120660886542,14.583682008809097,0.6926035716273593,3,1300,0.9225673079490657,0.07639815323079287,-0.590841756985355
n03394916,5142,787,1300,28.810274116934558,11.099446515401356,1.050883849595395,787,1300,0.7016701685167667,0.391070739424823,-0.8613707641914686
n03400231,2333,45,1222,29.643449780215107,10.446882593741158,0.6697203082714763,45,1222,0.540897449581987,0.42358201850265415,-0.15760384757648693
n03404251,3341,929,1300,30.12424304785087,10.941237026030056,0.9984353535820182,929,1300,0.3047331804878287,0.38352766221669776,0.9831167790866496
n03417042,3009,37,1300,36.01060377790143,12.454702157629056,0.5081623941119894,37,1300,0.7564808202504706,0.35616661816604556,-1.205457997226935
n03424325,3171,379,1300,32.46519365586891,10.931020905864665,0.8485677549686353,379,1300,0.7209849172790279,0.37305439086987124,-1.0174622880943975
n03425413,1676,48,1300,32.223460761667724,11.871071133444815,0.11413609688305022,48,1300,0.6965725037831966,0.41674013589435815,-0.7851395942145548
n03443371,1872,59,1300,29.172127693119958,7.582728174415004,0.29882728574268547,59,1300,0.615920566180247,0.42507759712175547,-0.4681767503133372
n03444034,3858,234,1300,29.22889257494145,9.118467406634482,0.5524055473374578,234,1300,0.7443247737624664,0.35825238328364717,-1.1035298839153624
n03445777,1962,21,1300,34.42953409983127,11.611717506219748,0.44030191312085804,21,1300,0.7059882417143808,0.34396663839865005,-0.9298532825890289
n03445924,4569,334,1300,32.50066818467163,12.053710568484767,0.6476745769852085,334,1300,0.6504679686957296,0.41139791748927423,-0.5849362319263709
n03447447,3298,125,1300,32.135893239429684,10.157830039582233,0.564617927519393,125,1300,0.5974700078368184,0.4209869291557749,-0.3443869409122845
n03447721,2924,188,1282,32.59055603735238,11.08339375313678,0.6338229706937096,188,1282,0.7154971508524735,0.38668388016437993,-0.9189910752864403
n03450230,3372,1038,1300,24.706837000573394,6.5538958490486126,1.539539996788032,1038,1300,0.228158312382805,0.31132564692469156,1.631159118722468
n03452741,2740,157,1300,31.236082517169155,12.172259982036145,0.6492483866482418,157,1300,0.6490253640463347,0.40743745760442984,-0.5510921104063218
n03457902,2216,53,1300,33.54142791691029,10.348473927628017,0.4567381489175235,53,1300,0.6180655439384279,0.43573954548936233,-0.45022145932557117
n03459775,2118,9,1300,31.552620673432127,12.639182166950063,0.3323384531170917,9,1300,0.6632805441816644,0.3659996048615074,-0.7218180935810132
n03461385,9373,197,1300,32.7176368546629,12.113834709381655,0.5812051013768283,197,1300,0.6729248178907701,0.3824185195905267,-0.6787731662960229
n03467068,2139,94,1283,31.186323673025356,9.870852484867868,0.9303545383974757,94,1283,0.6415287403815838,0.41590639257105827,-0.5418975675274317
n03476684,1983,88,1300,20.96121001352986,8.337563988284005,1.4068746416588684,88,1300,0.2206555059912546,0.2851760596190978,1.3110628745559858
n03476991,2453,499,980,26.820918550591305,8.385510453790339,1.3675080060061582,499,980,0.3147837369654226,0.3798002359073538,0.9303312761265558
n03478589,3109,53,1300,38.044271389912005,9.241245084962873,-0.11726737362629337,53,1300,0.9049692506778912,0.19121791380710018,-2.621360798245698
n03481172,1755,101,1300,29.744745304211627,11.717678963718315,0.5369364500837293,101,1300,0.6485170111138517,0.4159298216772021,-0.5576480820846736
n03482405,2026,54,1300,24.363936323922015,13.859046022157587,1.0687250779935378,54,1300,0.5073725766959355,0.3583199518311401,-0.05524861007058923
n03483316,2010,327,1300,27.491838178078908,11.353099249499074,1.0856869237483402,327,1300,0.3607082967030518,0.4069974333898992,0.6515652132351656
n03485407,782,35,1034,30.659917521838395,11.28252397536548,0.9161865398387641,35,1034,0.6320143320331612,0.4528514859101807,-0.5594566707236382
n03485794,1743,43,1300,29.225098775269252,11.013272402680162,0.9445474449784191,43,1300,0.5218928410931551,0.4262369280449276,-0.01497185904371898
n03492542,1830,6,1300,26.109280783303788,7.086197282033523,0.2989872816145479,6,1300,0.8346207241217293,0.34968562055654295,-1.7509180528083343
n03494278,2586,477,1300,31.011408569977604,15.471240183180402,0.6478266070406588,477,1300,0.7489532333905113,0.3486296782067313,-1.1250403594965002
n03495258,3865,420,1300,32.25609259736788,12.288392984054802,0.6960700243219264,420,1300,0.5365184452609222,0.43554887525935754,-0.09419144191906502
n03496892,2322,25,1300,38.83701909557203,11.303006916582033,0.30093072700799145,25,1300,0.8211244475841519,0.2567182112003948,-1.4631295562345332
n03498962,1111,85,891,28.8388937966445,7.902382859620266,1.2656492816978164,85,891,0.5640446004156456,0.46676986797906295,-0.20376556688495298
n03527444,1525,28,1300,32.85274074283121,13.328520839182628,0.3773917283519077,28,1300,0.8252432774918683,0.3437575165905957,-1.859768139017637
n03529860,2173,30,1300,32.134724349615325,8.506959276635355,0.11588010025472233,30,1300,0.7557138433059053,0.38803487371864515,-1.1358410408753763
n03530642,18783,13,1300,35.80448494769351,11.918578766639333,-0.2597486084584973,13,1300,0.7257523221465253,0.3047429390143008,-0.8720931100493602
n03532672,1302,12,1300,32.95564456723125,12.01992348612472,0.7504597589007774,12,1300,0.6071088003615536,0.3924772444011694,-0.2380722194785805
n03534580,2777,501,1300,28.34586752410895,10.36419204204086,1.2526485069077797,501,1300,0.29722908469978415,0.3477012151880604,1.086230998783339
